89053-640;Itoupava norte;Rua Sao Rafael;-26.8717652;-49.0852778;7.4
89056-530;Fortaleza;Rua Martha Cordeiro;-26.8651813;-49.0803552;7.6
89056-560;Fortaleza;Rua Albert Goll;-26.862637;-49.0782841;7.65
89053-640;Itoupava norte;Rua Sao Rafael;-26.8717652;-49.0852778;7.75
89056-530;Fortaleza;Rua Martha Cordeiro;-26.8651813;-49.0803552;7.8
89055-260;Fortaleza;Rua Max Scheidemantel;-26.8856828;-49.0643841;7.9
89053-598;Itoupava norte;Rua Max Aldemann;-26.8663556;-49.0808807;7.95
89053-598;Itoupava norte;Rua Max Aldemann;-26.8663556;-49.0808807;8.35
89066-320;Itoupavazinha;Rua Roberto Bruch;-26.8590242;-49.0903229;8.55
89031-110;Do salto;Rua Europa;-26.884107;-49.0943342;8.75
89053-590;Itoupava norte;Rua Sao Cristovao;-26.8707056;-49.0879875;8.8
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;8.8
89030-060;Itoupava seca;Rua Adolfo Jose dos Santos;-26.8932911;-49.0816183;8.85
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;8.9
89015-125;Ribeirao fresco;Rua Alwin Schrader;-26.9255483;-49.0511884;8.9
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.0
89015-130;Ribeirao fresco;Rua Corumba;-26.9268086;-49.0503395;9.0
89056-560;Fortaleza;Rua Albert Goll;-26.862637;-49.0782841;9.05
89066-510;Itoupavazinha;Rua Frederico Jensen;-26.8605872;-49.0990946;9.05
89015-133;Ribeirao fresco;Rua Tefe;-26.9263716;-49.0499686;9.05
89012-410;Centro;Rua Anapolis;-26.9139149;-49.0760416;9.1
89030-230;Itoupava seca;Rua Heloy Dalsasso;-26.8976894;-49.0831355;9.2
89012-410;Centro;Rua Anapolis;-26.9139149;-49.0760416;9.2
89015-125;Ribeirao fresco;Rua Alwin Schrader;-26.9255483;-49.0511884;9.25
89012-455;Centro;Rua Emilio Kock;-26.9118651;-49.078331;9.25
89021-500;Garcia;Rua Jabora;-26.9433691;-49.0745432;9.25
89052-390;Itoupava norte;Rua Guaraquicaba;-26.8846053;-49.0690506;9.3
89052-395;Itoupava norte;Rua Guaratuba;-26.8687137;-49.216275;9.3
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;9.3
89015-050;Centro;Rua Augusta Abry;-26.9224663;-49.0553706;9.35
89066-032;Itoupavazinha;Rua Guilherme Scharf;-26.8510262;-49.0871018;9.35
89030-410;Itoupava seca;Rua Alfredo Hering;-26.8898047;-49.0858447;9.35
89030-230;Itoupava seca;Rua Heloy Dalsasso;-26.8976894;-49.0831355;9.35
89030-001;Victor konder;Rua Sao Paulo;-26.9044071;-49.0773754;9.4
89015-110;Ribeirao fresco;Rua Joao Manoel da Luz;-26.9266663;-49.0524048;9.4
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;9.4
89012-150;Victor konder;Rua Desembargador Pedro Silva;-26.9117764;-49.0747612;9.4
89066-310;Itoupavazinha;Rua Moacir Silvino Cunha;-26.8595428;-49.0891287;9.4
89056-560;Fortaleza;Rua Albert Goll;-26.862637;-49.0782841;9.4
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;9.4
89012-480;Centro;Rua Ayres Gama;-26.9133497;-49.079564;9.4
89053-598;Itoupava norte;Rua Max Aldemann;-26.8663556;-49.0808807;9.45
89036-080;Velha;Rua Mariana Bronnemann;-26.9142373;-49.0839246;9.55
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.55
89021-500;Garcia;Rua Jabora;-26.9433691;-49.0745432;9.55
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.55
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.6
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.6
89056-030;Fortaleza;Rua Bruno Hoeltgebaum;-26.8797702;-49.0703259;9.6
89066-020;Itoupavazinha;Rua Bernardo Fischer;-26.852623;-49.0884026;9.6
89012-050;Victor konder;Rua Joacaba;-26.9108762;-49.0722708;9.6
89015-120;Ribeirao fresco;Rua Norberto Kalvelage;-26.9269748;-49.0521325;9.65
89053-585;Itoupava norte;Rua Antonio Essig;-26.8714829;-49.0868599;9.65
89052-276;Itoupava norte;Rua Maracaja;-26.8879402;-49.0788366;9.65
89066-510;Itoupavazinha;Rua Frederico Jensen;-26.8605872;-49.0990946;9.65
89065-270;Salto do norte;Rua Garuva;-26.876257;-49.1008139;9.65
89052-120;Itoupava norte;Rua Nei Claudio Simas;-26.8897191;-49.0658734;9.65
89060-150;Fidelis;Rua Silvio Romero;-26.852195;-49.0741176;9.7
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;9.7
89030-250;Itoupava seca;Rua Augusto Daniel Persuhn;-26.8960184;-49.0860698;9.7
89066-032;Itoupavazinha;Rua Guilherme Scharf;-26.8510262;-49.0871018;9.7
89056-516;Fortaleza;Rua Ralf Grahl;-26.8672119;-49.0810277;9.75
89053-598;Itoupava norte;Rua Max Aldemann;-26.8663556;-49.0808807;9.75
89035-020;Vila nova;Rua Theodoro Pereira;-26.9115443;-49.0826587;9.75
89035-200;Vila nova;Rua Joinville;-26.9085016;-49.0822647;9.75
89035-000;Vila nova;Rua Almirante Tamandare;-26.9108213;-49.0826753;9.75
89053-598;Itoupava norte;Rua Max Aldemann;-26.8663556;-49.0808807;9.75
89036-201;Velha;Rua Zenaide Santos de Souza;-26.9126888;-49.0890907;9.8
89053-610;Itoupava norte;Rua Otto Mordhorst;-26.8734257;-49.0849878;9.8
89012-170;Victor konder;Rua Victor Konder;-26.9113888;-49.0755186;9.8
89012-140;Victor konder;Rua Eugen Fouquet;-26.9119284;-49.0741327;9.8
89035-000;Vila nova;Rua Almirante Tamandare;-26.9108213;-49.0826753;9.8
89035-020;Vila nova;Rua Theodoro Pereira;-26.9115443;-49.0826587;9.8
89056-030;Fortaleza;Rua Bruno Hoeltgebaum;-26.8797702;-49.0703259;9.8
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.8
89053-001;Itoupava norte;Rua 25 de Julho;-26.8815084;-49.0820566;9.85
89055-050;Fortaleza;Rua Alberto Felicio Adriano;-26.8773731;-49.0645364;9.85
89053-610;Itoupava norte;Rua Otto Mordhorst;-26.8734257;-49.0849878;9.9
89030-210;Itoupava seca;Rua Fides Deeke;-26.8986205;-49.0827736;9.9
89012-510;Victor konder;Rua Max Hering;-26.9073376;-49.0785149;9.9
89066-020;Itoupavazinha;Rua Bernardo Fischer;-26.852623;-49.0884026;9.9
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;9.9
89015-030;Centro;Rua Francisco Clemens Adolpho Hoette;-26.9219905;-49.0562296;9.9
89035-060;Vila nova;Rua Curitibanos;-26.9087221;-49.0886441;9.9
89053-620;Itoupava norte;Rua Gabriel Joao Feltz;-26.8734257;-49.0849878;9.95
89056-010;Fortaleza;Rua Adolfo Radunz;-26.881529;-49.0676028;9.95
89010-350;Jardim blumenau;Rua Pandia Calogeras;-26.9268402;-49.0640455;9.95
89010-340;Jardim blumenau;Rua Sebastiao Cruz;-26.9265879;-49.0625226;9.95
89035-402;Vila nova;Rua Almirante Barroso;-26.8941837;-49.0845078;9.95
89012-180;Victor konder;Rua Timbo;-26.9092948;-49.0756817;9.95
89012-180;Victor konder;Rua Timbo;-26.9092948;-49.0756817;9.95
89015-560;Vorstadt;Rua Sebastiao Voss;-26.9061458;-49.0358327;9.95
89010-330;Jardim blumenau;Rua Coronel Vidal Ramos;-26.9258216;-49.0628314;9.95
89012-160;Victor konder;Rua Camboriu;-26.9104016;-49.0737863;10.0
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.0
89066-050;Itoupavazinha;Rua Paul Henschel;-26.8492786;-49.0882547;10.0
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;10.0
89035-054;Vila nova;Rua Waldemar Farinhas;-26.91084;-49.0862119;10.0
89012-480;Centro;Rua Ayres Gama;-26.9133497;-49.079564;10.0
89010-230;Centro;Rua Joao Domingos Coelho;-26.9167612;-49.0726839;10.0
89010-330;Jardim blumenau;Rua Coronel Vidal Ramos;-26.9258216;-49.0628314;10.05
89056-040;Fortaleza;Rua Frieda Weber;-26.8790386;-49.0664639;10.05
89012-470;Centro;Rua Rodeio;-26.9125435;-49.0791176;10.05
89053-590;Itoupava norte;Rua Sao Cristovao;-26.8707056;-49.0879875;10.05
89020-030;Garcia;Rua Mancio Costa;-26.9284339;-49.0580864;10.05
89020-030;Garcia;Rua Mancio Costa;-26.9284339;-49.0580864;10.05
89022-020;Garcia;Rua Soldado Moacir Pinheiro;-26.9447278;-49.0764197;10.05
89012-512;Victor konder;Rua Alexandre Caetano;-26.907548;-49.0782086;10.05
89052-020;Itoupava norte;Rua Dolores Duran;-26.8913069;-49.0640005;10.05
89031-112;Do salto;Rua das Americas;-26.8831215;-49.0953906;10.1
89056-040;Fortaleza;Rua Frieda Weber;-26.8790386;-49.0664639;10.1
89056-050;Fortaleza;Rua Guttenberg;-26.8786304;-49.0674951;10.1
89056-050;Fortaleza;Rua Guttenberg;-26.8786304;-49.0674951;10.1
89056-060;Fortaleza;Rua Otto Weber;-26.8785879;-49.0672062;10.1
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.1
89035-050;Vila nova;Rua Sao Leopoldo;-26.9111574;-49.0859445;10.1
89035-020;Vila nova;Rua Theodoro Pereira;-26.9115443;-49.0826587;10.1
89035-402;Vila nova;Rua Almirante Barroso;-26.8941837;-49.0845078;10.1
89036-040;Velha;Rua Minas Gerais;-26.9141891;-49.0811622;10.1
89030-450;Itoupava seca;Rua Hans Lorenz;-26.8867034;-49.087287;10.1
89010-340;Jardim blumenau;Rua Sebastiao Cruz;-26.9265879;-49.0625226;10.15
89010-190;Centro;Rua Comandante Joaozinho Haeger;-26.914908;-49.0716803;10.15
89020-310;Garcia;Rua Murici;-26.9289109;-49.0553937;10.15
89062-080;Itoupava central;Rua Tereza Fischer;-26.8423599;-49.082931;10.15
89036-050;Velha;Rua Humberto de Campos;-26.9152395;-49.0912217;10.15
89020-310;Garcia;Rua Murici;-26.9289109;-49.0553937;10.15
89010-320;Jardim blumenau;Rua Engenheiro Rodolfo Ferraz;-26.9246906;-49.0647575;10.2
89012-420;Centro;Rua Sao Joaquim;-26.9123984;-49.0758331;10.2
89020-403;Garcia;Rua Armando Odebrecht;-26.9281761;-49.0561158;10.2
89053-585;Itoupava norte;Rua Antonio Essig;-26.8714829;-49.0868599;10.2
89020-020;Garcia;Rua Lions Clube;-26.9277792;-49.057735;10.2
89012-030;Victor konder;Rua Araripe;-26.9121502;-49.0711631;10.2
89020-020;Garcia;Rua Lions Clube;-26.9277792;-49.057735;10.2
89015-570;Vorstadt;Rua Leoberto Leal;-26.9056252;-49.0353657;10.25
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;10.25
89035-040;Vila nova;Rua Jose Boiteux;-26.9128921;-49.0831257;10.25
89035-054;Vila nova;Rua Waldemar Farinhas;-26.91084;-49.0862119;10.25
89052-680;Itoupava norte;Rua Augusto Sutter;-26.8845075;-49.0839477;10.25
89053-655;Itoupava norte;Rua Marilde Reinert;-26.8686313;-49.0800389;10.25
89020-120;Garcia;Rua Maravilha;-26.9293995;-49.0579974;10.25
89012-110;Victor konder;Rua Sorocaba;-26.9124897;-49.0721106;10.25
89012-570;Victor konder;Rua Walter Thomsen;-26.9084189;-49.0804815;10.25
89052-390;Itoupava norte;Rua Guaraquicaba;-26.8846053;-49.0690506;10.25
89012-440;Centro;Rua Alberto Koffke;-26.9135832;-49.0776749;10.3
89015-020;Centro;Rua Ceara;-26.9218241;-49.0566745;10.3
89020-030;Garcia;Rua Mancio Costa;-26.9284339;-49.0580864;10.3
89020-120;Garcia;Rua Maravilha;-26.9293995;-49.0579974;10.3
89020-400;Garcia;Rua Prefeito Frederico Busch Junior;-26.9288714;-49.0563345;10.3
89052-680;Itoupava norte;Rua Augusto Sutter;-26.8845075;-49.0839477;10.3
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;10.3
89012-170;Victor konder;Rua Victor Konder;-26.9113888;-49.0755186;10.3
89012-540;Victor konder;Rua Eduardo Santos;-26.9085002;-49.0797475;10.3
89066-030;Itoupavazinha;Rua Marconi;-26.8514749;-49.0907912;10.3
89065-200;Salto do norte;Rua Marechal Rondon;-26.8771497;-49.1016434;10.3
89010-520;Bom retiro;Rua Victor Hering;-26.9243759;-49.0653864;10.35
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;10.35
89035-040;Vila nova;Rua Jose Boiteux;-26.9128921;-49.0831257;10.35
89010-325;Jardim blumenau;Rua Floriano Peixoto;-26.9221084;-49.0635103;10.35
89012-470;Centro;Rua Rodeio;-26.9125435;-49.0791176;10.35
89053-610;Itoupava norte;Rua Otto Mordhorst;-26.8734257;-49.0849878;10.35
89053-595;Itoupava norte;Rua Helio Tomazelli;-26.8678942;-49.0825538;10.35
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;10.35
89020-010;Garcia;Rua Rotary Clube;-26.9273586;-49.0575398;10.35
89020-010;Garcia;Rua Rotary Clube;-26.9273586;-49.0575398;10.35
89052-600;Itoupava norte;Avenida Lisboa;-26.8852955;-49.0808952;10.35
89052-120;Itoupava norte;Rua Nei Claudio Simas;-26.8897191;-49.0658734;10.35
89053-620;Itoupava norte;Rua Gabriel Joao Feltz;-26.8734257;-49.0849878;10.35
89010-320;Jardim blumenau;Rua Engenheiro Rodolfo Ferraz;-26.9246906;-49.0647575;10.4
89060-040;Fidelis;Rua Wilhelm Utech;-26.8499833;-49.0797284;10.4
89056-070;Fortaleza;Rua Leonor Virmond Leitao;-26.8781268;-49.0668859;10.4
89056-045;Fortaleza;Rua Quadrangular;-26.8791836;-49.067916;10.4
89030-160;Itoupava seca;Rua Cristoph Burgardt;-26.8988318;-49.0796701;10.4
89035-402;Vila nova;Rua Almirante Barroso;-26.8941837;-49.0845078;10.4
89036-050;Velha;Rua Humberto de Campos;-26.9152395;-49.0912217;10.4
89020-050;Garcia;Rua Erico Hoffmann;-26.9294683;-49.0597847;10.4
89020-040;Garcia;Rua Julio Ritscher;-26.9290379;-49.058791;10.4
89065-250;Salto do norte;Rua Frieda Kruger;-26.8757217;-49.0997411;10.4
89036-075;Velha;Rua Osvaldo Mantau;-26.9153046;-49.0824406;10.4
89062-010;Itoupava central;Rua Christian Wilhelm Staack;-26.8467276;-49.0811388;10.4
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.4
89056-060;Fortaleza;Rua Otto Weber;-26.8785879;-49.0672062;10.45
89030-210;Itoupava seca;Rua Fides Deeke;-26.8986205;-49.0827736;10.45
89065-070;Salto do norte;Rua Francisco Salvador Rodrigues;-26.8660837;-49.0905283;10.45
89066-310;Itoupavazinha;Rua Moacir Silvino Cunha;-26.8595428;-49.0891287;10.45
89036-072;Velha;Rua do CVV;-26.9140768;-49.0824624;10.45
89035-205;Vila nova;Rua Antonio da Veiga;-26.909522;-49.0821254;10.45
89062-080;Itoupava central;Rua Tereza Fischer;-26.8423599;-49.082931;10.45
89066-030;Itoupavazinha;Rua Marconi;-26.8514749;-49.0907912;10.45
89065-200;Salto do norte;Rua Marechal Rondon;-26.8771497;-49.1016434;10.45
89031-112;Do salto;Rua das Americas;-26.8831215;-49.0953906;10.5
89010-330;Jardim blumenau;Rua Coronel Vidal Ramos;-26.9258216;-49.0628314;10.5
89055-470;Tribess;Rua Guilherme Lueders;-26.8844462;-49.0616611;10.5
89035-205;Vila nova;Rua Antonio da Veiga;-26.909522;-49.0821254;10.5
89037-600;Vila nova;Rua Regente Feijo;-26.8965494;-49.0873498;10.5
89052-060;Itoupava norte;Rua Lauro de Souza;-26.8903445;-49.0684463;10.5
89020-060;Garcia;Rua Capitao Santos;-26.9301227;-49.059226;10.5
89020-050;Garcia;Rua Erico Hoffmann;-26.9294683;-49.0597847;10.5
89036-201;Velha;Rua Zenaide Santos de Souza;-26.9126888;-49.0890907;10.5
89012-510;Victor konder;Rua Max Hering;-26.9073376;-49.0785149;10.5
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.5
89035-000;Vila nova;Rua Almirante Tamandare;-26.9108213;-49.0826753;10.5
89010-340;Jardim blumenau;Rua Sebastiao Cruz;-26.9265879;-49.0625226;10.55
89010-510;Bom retiro;Rua dos Inconfidentes;-26.9252207;-49.06549;10.55
89056-070;Fortaleza;Rua Leonor Virmond Leitao;-26.8781268;-49.0668859;10.55
89030-420;Itoupava seca;Rua Santa Catarina;-26.8888678;-49.086201;10.55
89010-040;Centro;Rua Caetano Deeke;-26.9215929;-49.0644309;10.55
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.55
89021-080;Garcia;Rua Bonifacio Marquetti;-26.9417622;-49.0744014;10.55
89020-070;Garcia;Rua Manaus;-26.9307151;-49.0594267;10.55
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;10.55
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.55
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;10.55
89052-170;Itoupava norte;Rua Arno Lueders;-26.8885723;-49.0651738;10.6
89010-360;Jardim blumenau;Rua Frederico Guilherme Busch;-26.9284037;-49.0627288;10.6
89015-145;Ribeirao fresco;Rua Adilson dos Santos;-26.9273724;-49.0475989;10.6
89015-060;Ribeirao fresco;Rua Bruno Dittrich;-26.9238988;-49.053876;10.6
89015-140;Ribeirao fresco;Rua Eugen Germer;-26.9273724;-49.0475989;10.6
89056-070;Fortaleza;Rua Leonor Virmond Leitao;-26.8781268;-49.0668859;10.6
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;10.6
89012-430;Centro;Rua Conselheiro Galvao;-26.912913;-49.076841;10.6
89010-030;Centro;Rua Curt Hering;-26.9204021;-49.0662714;10.6
89020-330;Garcia;Rua Araxa;-26.9298493;-49.0535121;10.6
89066-020;Itoupavazinha;Rua Bernardo Fischer;-26.852623;-49.0884026;10.6
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.6
89052-540;Itoupava norte;Rua Madrid;-26.8852955;-49.0808952;10.6
89052-380;Itoupava norte;Rua Vereador Herbert Schweigert;-26.8824572;-49.069012;10.6
89053-600;Itoupava norte;Rua Vereador Romario da Conceicao Badia;-26.8741891;-49.0869085;10.6
89010-320;Jardim blumenau;Rua Engenheiro Rodolfo Ferraz;-26.9246906;-49.0647575;10.6
89012-510;Victor konder;Rua Max Hering;-26.9073376;-49.0785149;10.65
89010-030;Centro;Rua Curt Hering;-26.9204021;-49.0662714;10.65
89020-403;Garcia;Rua Armando Odebrecht;-26.9281761;-49.0561158;10.65
89020-110;Garcia;Rua Max Wehmuth;-26.9274262;-49.0564921;10.65
89020-110;Garcia;Rua Max Wehmuth;-26.9274262;-49.0564921;10.65
89020-310;Garcia;Rua Murici;-26.9289109;-49.0553937;10.65
89020-400;Garcia;Rua Prefeito Frederico Busch Junior;-26.9288714;-49.0563345;10.65
89020-010;Garcia;Rua Rotary Clube;-26.9273586;-49.0575398;10.65
89065-250;Salto do norte;Rua Frieda Kruger;-26.8757217;-49.0997411;10.65
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.65
89053-001;Itoupava norte;Rua 25 de Julho;-26.8815084;-49.0820566;10.65
89015-125;Ribeirao fresco;Rua Alwin Schrader;-26.9255483;-49.0511884;10.65
89056-075;Fortaleza;Rua Virgilia Amarante;-26.8780089;-49.0673145;10.7
89030-107;Itoupava seca;Rua Luiz Sachtleben;-26.9069599;-49.0795629;10.7
89030-001;Victor konder;Rua Sao Paulo;-26.9044071;-49.0773754;10.7
89052-680;Itoupava norte;Rua Augusto Sutter;-26.8845075;-49.0839477;10.7
89052-670;Itoupava norte;Rua Leopoldo Kirsten;-26.8849481;-49.0835702;10.7
89022-050;Garcia;Rua Maria Cavilha;-26.9458648;-49.0765802;10.7
89036-080;Velha;Rua Mariana Bronnemann;-26.9142373;-49.0839246;10.7
89012-110;Victor konder;Rua Sorocaba;-26.9124897;-49.0721106;10.7
89020-060;Garcia;Rua Capitao Santos;-26.9301227;-49.059226;10.7
89050-340;Ponta aguda;Rua Honduras;-26.9140855;-49.0625784;10.75
89056-020;Fortaleza;Rua Angra dos Reis;-26.883428;-49.0645145;10.75
89021-020;Garcia;Rua Gertrud Metzger;-26.9370159;-49.0660948;10.75
89012-134;Victor konder;Rua Manoel Barreto;-26.9127399;-49.0738675;10.75
89012-040;Victor konder;Rua Alberto Joao Soares;-26.9120102;-49.0715532;10.75
89010-180;Centro;Rua Tibirica;-26.9149347;-49.0711504;10.75
89035-450;Vila nova;Rua Joao Gomes da Nobrega;-26.8986994;-49.0885241;10.8
89030-130;Itoupava seca;Rua Presidente Arthur Bernardes;-26.8991808;-49.0790538;10.8
89020-410;Garcia;Rua Christiano Theiss;-26.9293031;-49.0561492;10.8
89020-400;Garcia;Rua Prefeito Frederico Busch Junior;-26.9288714;-49.0563345;10.8
89021-030;Garcia;Rua Soroptimistas;-26.9378253;-49.0662557;10.8
89012-030;Victor konder;Rua Araripe;-26.9121502;-49.0711631;10.8
89068-010;Itoupava central;Rua Ernst Kaestner;-26.8323332;-49.09403;10.8
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.8
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.8
89052-540;Itoupava norte;Rua Madrid;-26.8852955;-49.0808952;10.8
89065-200;Salto do norte;Rua Marechal Rondon;-26.8771497;-49.1016434;10.8
89015-540;Vorstadt;Rua Alfredo Kaestner;-26.9014667;-49.0364473;10.85
89030-090;Itoupava seca;Rua Alagoas;-26.8923347;-49.0851331;10.85
89030-001;Victor konder;Rua Sao Paulo;-26.9044071;-49.0773754;10.85
89052-543;Itoupava norte;Rua Valmira Margarida da Silva;-26.8843039;-49.0806538;10.85
89012-120;Victor konder;Rua Gaspar;-26.9116914;-49.0718174;10.85
89052-060;Itoupava norte;Rua Lauro de Souza;-26.8903445;-49.0684463;10.85
89052-600;Itoupava norte;Avenida Lisboa;-26.8852955;-49.0808952;10.85
89020-110;Garcia;Rua Max Wehmuth;-26.9274262;-49.0564921;10.85
89055-020;Fortaleza;Rua Gustav Michel;-26.8801122;-49.0666743;10.9
89070-160;Badenfurt;Rua Elke Hansen;-26.8837821;-49.140302;10.9
89036-080;Velha;Rua Mariana Bronnemann;-26.9142373;-49.0839246;10.9
89052-620;Itoupava norte;Rua Santa Luzia;-26.8860403;-49.0826104;10.9
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;10.9
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;10.9
89036-200;Velha;Rua Alberto Stein;-26.91196;-49.0861369;10.9
89010-030;Centro;Rua Curt Hering;-26.9204021;-49.0662714;10.95
89020-020;Garcia;Rua Lions Clube;-26.9277792;-49.057735;10.95
89053-630;Itoupava norte;Rua Sao Roque;-26.8726573;-49.0870339;10.95
89066-040;Itoupavazinha;Rua Erwin Henschel;-26.8498505;-49.0931262;10.95
89066-040;Itoupavazinha;Rua Erwin Henschel;-26.8498505;-49.0931262;10.95
89053-560;Itoupava norte;Rua Cidade do Salvador;-26.8743098;-49.0856764;10.95
89065-230;Salto do norte;Rua Carlos Heinz Brandes;-26.8736372;-49.0933272;10.95
89062-110;Itoupava central;Rua Henrique Westphal;-26.8430977;-49.087537;11.0
89066-030;Itoupavazinha;Rua Marconi;-26.8514749;-49.0907912;11.0
89052-030;Itoupava norte;Rua Santa Quiteria;-26.8918709;-49.0655768;11.0
89022-050;Garcia;Rua Maria Cavilha;-26.9458648;-49.0765802;11.0
89055-250;Fortaleza;Rua Anastacia;-26.8851701;-49.0630304;11.0
89056-075;Fortaleza;Rua Virgilia Amarante;-26.8780089;-49.0673145;11.0
89012-510;Victor konder;Rua Max Hering;-26.9073376;-49.0785149;11.0
89035-066;Vila nova;Rua Konrad Keunecke;-26.9115792;-49.0880796;11.0
89012-440;Centro;Rua Alberto Koffke;-26.9135832;-49.0776749;11.0
89012-440;Centro;Rua Alberto Koffke;-26.9135832;-49.0776749;11.0
89030-001;Victor konder;Rua Sao Paulo;-26.9044071;-49.0773754;11.0
89010-050;Centro;Rua Paul Hering;-26.9215371;-49.0655784;11.05
89030-310;Itoupava seca;Rua Gustavo Salinger;-26.8911566;-49.0904039;11.05
89036-050;Velha;Rua Humberto de Campos;-26.9152395;-49.0912217;11.05
89036-050;Velha;Rua Humberto de Campos;-26.9152395;-49.0912217;11.05
89035-200;Vila nova;Rua Joinville;-26.9085016;-49.0822647;11.05
89012-180;Victor konder;Rua Timbo;-26.9092948;-49.0756817;11.05
89068-010;Itoupava central;Rua Ernst Kaestner;-26.8323332;-49.09403;11.05
89062-110;Itoupava central;Rua Henrique Westphal;-26.8430977;-49.087537;11.05
89065-290;Salto do norte;Rua Arnoldo Kirsten;-26.8770552;-49.10138;11.05
89031-114;Do salto;Rua Asia;-26.8832695;-49.095671;11.1
89035-000;Vila nova;Rua Almirante Tamandare;-26.9108213;-49.0826753;11.1
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;11.1
89066-101;Itoupava central;Rua Franz Volles;-26.835932;-49.102338;11.1
89030-475;Itoupava seca;Rua Uniao do Vale;-26.8819874;-49.0908168;11.1
89021-080;Garcia;Rua Bonifacio Marquetti;-26.9417622;-49.0744014;11.1
89020-040;Garcia;Rua Julio Ritscher;-26.9290379;-49.058791;11.1
89036-200;Velha;Rua Alberto Stein;-26.91196;-49.0861369;11.1
89035-205;Vila nova;Rua Antonio da Veiga;-26.909522;-49.0821254;11.1
89012-130;Victor konder;Rua Paraiba;-26.9124466;-49.0737457;11.15
89010-220;Centro;Rua Sao Jose;-26.9169992;-49.072585;11.15
89030-460;Itoupava seca;Rua Artur Bona;-26.8819574;-49.0894206;11.15
89035-098;Vila nova;Rua Luiza Kellermann;-26.9128682;-49.0909776;11.15
89010-190;Centro;Rua Comandante Joaozinho Haeger;-26.914908;-49.0716803;11.15
89052-080;Itoupava norte;Rua Francisco Margarida;-26.89324;-49.0700687;11.15
89020-120;Garcia;Rua Maravilha;-26.9293995;-49.0579974;11.15
89021-010;Garcia;Rua Peter Forbici;-26.9358087;-49.0636778;11.15
89036-238;Velha;Rua Gustavo Ruminski;-26.9152853;-49.0876312;11.15
89056-090;Fortaleza;Rua Antonio Junkes;-26.8753577;-49.0655304;11.15
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;11.15
89010-301;Jardim blumenau;Alameda Rio Branco;-26.9249098;-49.0611169;11.2
89052-080;Itoupava norte;Rua Francisco Margarida;-26.89324;-49.0700687;11.2
89015-152;Ribeirao fresco;Rua Cacador;-26.9280211;-49.0465555;11.2
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;11.2
89035-065;Vila nova;Rua Aldo Mees;-26.9118923;-49.0880466;11.2
89036-051;Velha;Rua Clara Mantau;-26.9131629;-49.0825327;11.2
89036-050;Velha;Rua Humberto de Campos;-26.9152395;-49.0912217;11.2
89053-020;Itoupava norte;Rua Jacob Morsch;-26.8809688;-49.0828465;11.2
89020-430;Garcia;Rua Berta Odebrecht;-26.9295155;-49.0552855;11.2
